File ID,Code,Kbook ID,Barry,Mislabeled,comma,Library,Path,Filename,Artist,Song
21504,SF188-12,177,0,0,0,Sunfly,SF Hits/150/SF 188,SF188-12 - LAND OF MAKE BELIEVE - A TEENS,A Teens,Land Of Make Believe
11666,SC7004-11,178,0,0,0,Sound Choice,SC7000/7000/SC7004,SC7004 - 11 - Rock-A-Bye Baby - Children's Bedtime Songs,A-bye Baby-children's Bedtime Songs,Rock
11663,SC7004-08,179,0,0,0,Sound Choice,SC7000/7000/SC7004,SC7004 - 08 - Hush-A-Bye - Children's Bedtime Songs,A-bye-children's Bedtime Songs,Hush
11631,SC7003-08,180,0,0,0,Sound Choice,SC7000/7000/SC7003,SC7003 - 08 - Pat-A-Cake - Children's Nursery Rhymes,A-cake-children's Nursery Rhymes,Pat
11825,SC7009-10,181,0,0,0,Sound Choice,SC7000/7000/SC7009,SC7009 - 10 - Rub-A-Dub-Dub - Children's Silly Songs,A-dub-dub-children's Silly Songs,Rub
22313,SF240-02,182,0,0,0,Sunfly,SF Hits/200/SF 240,sf240-02 - Analogue - A-Ha,A-ha,Analogue
19210,SF037-01,183,0,0,0,Sunfly,SF Hits/000/SF 037,SF037-01 - Take On Me - A-Ha,A-ha,Take On Me
11724,SC7006-05,184,0,0,0,Sound Choice,SC7000/7000/SC7006,SC7006 - 05 - Rock-A-My Soul - Children's sunday School Songs,A-my Soul-children's Sunday School Songs,Rock
1300,SC1571-04,185,0,0,0,Sound Choice,SC1000/1550/SC1571 - Regional Mexican # 10,SC1571_04_A.B. Quintanilla III & Los Kumbia Kings_MI GENTE,A.b. Quintanilla Iii & Los Kumbia Kings,Mi Gente
1178,SC1563-01,186,0,0,0,Sound Choice,SC1000/1550/SC1563 - Latin Pop # 13,SC1563_01_A.B. Quintanilla III & Los Kumbia Kings_NO TENGO DINERO,A.b. Quintanilla Iii & Los Kumbia Kings,No Tengo Dinero
1186,SC1563-09,187,0,0,0,Sound Choice,SC1000/1550/SC1563 - Latin Pop # 13,SC1563_09_A.B. Quintanilla III & Los Kumbia Kings_NO TENGO DINERO (Con Voz),A.b. Quintanilla Iii & Los Kumbia Kings,No Tengo Dinero (Con Voz)
964,SC1547-04,188,0,0,0,Sound Choice,SC1000/1500/SC1547 - Regional Mexican # 04,SC1547_04_A.B. Quintanilla III & Los Kumbia Kings_SSHH,A.b. Quintanilla Iii & Los Kumbia Kings,Sshh
22908,SF278-13,189,0,0,0,Sunfly,SF Hits/250/SF 278,SF278-13-A.R. Rahman & Pussycat Dolls-Jai Ho (You Are My Destiny),A.r. Rahman & Pussycat Dolls,Jai Ho (You Are My Destiny)
21491,SF187-15,190,0,0,0,Sunfly,SF Hits/150/SF 187,SF187-15-Caught in the Middle-A1,A1,Caught In The Middle
20970,SF155-05,191,0,0,0,Sunfly,SF Hits/150/SF 155,SF155-05 - A1 - Everytime,A1,Everytime
21064,SF161-06,192,0,0,0,Sunfly,SF Hits/150/SF 161,SF161-06 - LIKE A ROSE - A1,A1,Like A Rose
21570,SF192-11,193,0,0,0,Sunfly,SF Hits/150/SF 192,SF192-11 - A1 - Make It Good,A1,Make It Good
21292,SF175-10,194,0,0,0,Sunfly,SF Hits/150/SF 175,SF-175 - 10 A1  No More,A1,No More
21539,SF190-14,195,0,0,0,Sunfly,SF Hits/150/SF 190,SF190-14 - a1 - nothing,A1,Nothing
21485,SF187-09,196,0,0,0,Sunfly,SF Hits/150/SF 187,SF187-09-Ready or Not-A1,A1,Ready Or Not
21253,SF173-05,197,0,0,0,Sunfly,SF Hits/150/SF 173,Track 05 Same Old Brand New You - A1,A1,Same Old Brand New You
20859,SF148-05,198,0,0,0,Sunfly,SF Hits/100/SF 148,SF-148 - 05 A1  Summertime Of Our Lives,A1,Summertime Of Our Lives
21228,SF171-13,199,0,0,0,Sunfly,SF Hits/150/SF 171,SF-171 - 13 A1  Take On Me,A1,Take On Me
17004,SC8821-08,200,0,0,0,Sound Choice,SC8000/8800/sc8821,WOKE UP THIS MORNING - A3 - SC8821-08,A3,Woke Up This Morning
4725,SC2488-06,201,0,0,0,Sound Choice,SC2000/2450/SC2488,SC2488-06 - Aaliyah - Come Over,Aaliyah,Come Over
21255,SF173-07,202,0,0,0,Sunfly,SF Hits/150/SF 173,Track 07 I Don't Wanna - Aaliyah,Aaliyah,I Don't Wanna
4727,SC2488-08,203,0,0,0,Sound Choice,SC2000/2450/SC2488,SC2488-08 - Aaliyah - If Your Girl Only Knew,Aaliyah,If Your Girl Only Knew
4726,SC2488-07,204,0,0,0,Sound Choice,SC2000/2450/SC2488,SC2488-07 - Aaliyah - Journey To The Past,Aaliyah,Journey To The Past
6132,SC3051-08,205,0,0,0,Sound Choice,SC3000/3050/SC3051,SC3051-08 - Journey To The Past - Aaliyah,Aaliyah,Journey To The Past
4723,SC2488-04,206,0,0,0,Sound Choice,SC2000/2450/SC2488,SC2488-04 - Aaliyah - Miss You,Aaliyah,Miss You
9763,SC3349-03,207,0,0,0,Sound Choice,SC3000/3300/SC3349,SC3349-03 - Aaliyah - Miss You,Aaliyah,Miss You
16845,SC8805-04,208,0,0,0,Sound Choice,SC8000/8800/sc8805,MISS YOU - AALIYAH - SC8805-04,Aaliyah,Miss You
1482,SC1705-02,209,0,0,0,Sound Choice,SC1000/1700/SC1705 - Greatest Teen Hits Vol 1,SC1705-02 - Aaliyah - More Than A Woman,Aaliyah,More Than A Woman
4721,SC2488-02,210,0,0,0,Sound Choice,SC2000/2450/SC2488,SC2488-02 - Aaliyah - More Than A Woman,Aaliyah,More Than A Woman
8990,SC3301-05,211,0,0,0,Sound Choice,SC3000/3300/SC3301,SC3301-05 - Aaliyah - More Than A Woman,Aaliyah,More Than A Woman
21441,SF184-15,212,0,0,0,Sunfly,SF Hits/150/SF 184,SF184-15 - Aaliyah - More Than A Woman,Aaliyah,More Than A Woman
7337,SC3161-06,213,0,0,0,Sound Choice,SC3000/3150/SC3161,SC3161-06 - Aaliyah - Music Of The Heart,Aaliyah,Music Of The Heart
6100,SC3049-08,214,0,0,0,Sound Choice,SC3000/3000/SC3049,"SC3049-08 - One I Gave My Heart To, The - Aaliyah",Aaliyah,"One I Gave My Heart To, The"
4722,SC2488-03,215,0,0,0,Sound Choice,SC2000/2450/SC2488,SC2488-03 - Aaliyah - Rock The Boat,Aaliyah,Rock The Boat
8783,SC3276-05,216,0,0,0,Sound Choice,SC3000/3250/SC3276,SC3276 - 05 - RoCk The Boat - Aaliyah,Aaliyah,Rock The Boat
4724,SC2488-05,217,0,0,0,Sound Choice,SC2000/2450/SC2488,SC2488-05 - Aaliyah - Try Again,Aaliyah,Try Again
7600,SC3194-05,218,0,0,0,Sound Choice,SC3000/3150/SC3194,SC3194-05 - Aaliyah - Try Again,Aaliyah,Try Again
15125,SC8613-12,219,0,0,0,Sound Choice,SC8000/8600/SC8613,SC8613-12 - Aaliyah - Try Again,Aaliyah,Try Again
27021,SFMW804-15,220,0,0,0,Sunfly,SFMW Most Wanted/800/SFMW804,15 TRY AGAIN-AALIYAH,Aaliyah,Try Again
10329,SC3384-02,221,0,0,0,Sound Choice,SC3000/3350/SC3384,SC3384-02 - Aaliyah & Tank - Come Over,Aaliyah & Tank,Come Over
16761,SC8849-13,222,0,0,0,Sound Choice,SC8000/8800/Sc8849,COME OVER - AALIYAH AND TANK - SC8849-13,Aaliyah And Tank,Come Over
21389,SF181-09,223,0,0,0,Sunfly,SF Hits/150/SF 181,SF181-09-We Need A Resolution-Aaliyah Feat Timbaland,Aaliyah Feat Timbaland,We Need A Resolution
4720,SC2488-01,224,0,0,0,Sound Choice,SC2000/2450/SC2488,SC2488-01 - Aalliyah - At Your Best(You Are Love),Aalliyah,At Your Best(you Are Love)
13916,SC8095-03,225,0,0,0,Sound Choice,SC8000/8050/SC8095,SC8095-03 - Aallyah - Try Again,Aallyah,Try Again
17070,SC8826-01,226,0,0,0,Sound Choice,SC8000/8800/sc8826,LOVE CHANGES EVERYTHING - AARON LINES - SC8826-01,Aaron Lines,Love Changes Everything
14574,SC8325-06,227,0,0,0,Sound Choice,SC8000/8300/SC8325,SC8325 - 06 - Crazy Love - Aaron Neville,Aaron Neville,Crazy Love
13960,SC8107-01,228,0,0,0,Sound Choice,SC8000/8100/Sc8107,DON'T FALL APART ON ME TONIGHT - AARON NEVILLE - SC8107-01,Aaron Neville,Don't Fall Apart On Me Tonight
237,SC1014-02,229,1,0,0,Sound Choice,SC1000/1000/SC1014  - H Of F R&B,SC1014-02 - Aaron Neville - Tell It Like It Is,Aaron Neville,Tell It Like It Is
12672,SC7571-05,230,0,0,0,Sound Choice,SC7000/7550/SC7571,SC7571 - 05 - Tell It Like It Is - Aaron Neville,Aaron Neville,Tell It Like It Is
1952,SC2011-03,231,0,0,0,Sound Choice,SC2000/2000/SC2011 Pop Love Duos Vol.1,DON'T KNOW MUCH - AARON NEVILLE AND LINDA RONST - SC2011-03,Aaron Neville And Linda Ronst,Don't Know Much
3310,SC2180-03,232,0,0,0,Sound Choice,SC2000/2150/SC2180 Wedding Music Vol.3,DON'T KNOW MUCH - AARON NEVILLE AND LINDA RONST - SC2180-03,Aaron Neville And Linda Ronst,Don't Know Much
18295,SC9010-10,233,0,0,0,Sound Choice,SC9000/9000/SC9010,"SC9010-10 - Aaron Shust - My Savior, My God",Aaron Shust,"My Savior, My God"
2909,SC2129-08,234,0,0,0,Sound Choice,SC2000/2100/SC2129 Male Country Hits Vol.10,THAT'S WHAT HAPPENS WHEN I HOLD YOU - AARON TIPPIN - SC2129-08,Aaron Tippin,That's What Happens When I Hold You
14698,SC8358-08,235,0,0,0,Sound Choice,SC8000/8350/8358 Country Hits,SC8358-08 - Aaron Tippin - That's What Happens When I Hold You,Aaron Tippin,That's What Happens When I Hold You
8827,SC3281-08,236,0,0,0,Sound Choice,SC3000/3250/SC3281,SC3281 - 08 - Where The Stars And Stripes And The Eagle Fly - Aaron Tippin,Aaron Tippin,Where The Stars And Stripes And The Eagle Fly
14332,SC8142-13,237,0,0,0,Sound Choice,SC8000/8100/Sc8142,WORKING MAN'S P H D - AARON TIPPIN - SC8142-13,Aaron Tippin,Working Man's P H D
17071,SC8826-14,238,0,0,0,Sound Choice,SC8000/8800/sc8826,LOVE LIKE THERE'S NO TOMORROW - AARON TIPPIN AND THEA TIPPIN - SC8826-14,Aaron Tippin And Thea Tippin,Love Like There's No Tomorrow
9294,SC3320-01,239,0,0,0,Sound Choice,SC3000/3300/SC3320,"SC3320-01 - Abandoned Pools - Remedy, The",Abandoned Pools,"Remedy, The"
18606,SFA2-02,240,0,0,0,Sunfly,SF Artist/SFA2 - ABBA,02 ANGEL EYES-ABBA,Abba,Angel Eyes
25496,SFG058-02,241,0,0,0,Sunfly,SFGD Gold/050/SFGD058 - ABBA Volume 2,SFG058-02 - ABBA - Angel Eyes,Abba,Angel Eyes
18595,SFA1-06,242,0,0,0,Sunfly,SF Artist/SFA1 - ABBA,06 AS GOOD AS NEW-ABBA,Abba,As Good As New
24754,SFG011-06,243,0,0,0,Sunfly,SFGD Gold/000/SFGD011 - ABBA Volume 1,SFG011-06 - ABBA - As Good As New,Abba,As Good As New
18618,SFA2-14,244,0,0,0,Sunfly,SF Artist/SFA2 - ABBA,14 CHIQUITITA-ABBA,Abba,Chiquitita
342,SC1020-07,245,0,0,0,Sound Choice,SC1000/1000/SC1020  - H Of F 70's & 80's,SC1020-07 - ABBA - Dancing Queen,Abba,Dancing Queen
1454,SC1703-06,246,0,0,0,Sound Choice,SC1000/1700/SC1703 - Greatest Hits Of All Time Vol 3,SC1703-06 - ABBA - Dancing Queen,Abba,Dancing Queen
1752,SC1722-03,247,0,0,0,Sound Choice,SC1000/1700/SC1722,SC1722-03 - Abba - Dancing Queen,Abba,Dancing Queen
20212,SF104-12,248,0,0,0,Sunfly,SF Hits/100/SF 104,SF-104 - 12 Abba  Dancing Queen,Abba,Dancing Queen
18590,SFA1-01,249,0,0,0,Sunfly,SF Artist/SFA1 - ABBA,01 DANCING QUEEN-ABBA,Abba,Dancing Queen
24385,SFD7015-01,250,0,0,0,Sunfly,SFD Decades/SFD7015,SFD7015-01 - Abba - Dancing Queen,Abba,Dancing Queen
24749,SFG011-01,251,0,0,0,Sunfly,SFGD Gold/000/SFGD011 - ABBA Volume 1,SFG011-01 - ABBA - Dancing Queen,Abba,Dancing Queen
24762,SFG011-14,252,0,0,0,Sunfly,SFGD Gold/000/SFGD011 - ABBA Volume 1,"SFG011-14 - ABBA - Day Before You Came, The",Abba,"Day Before You Came, The"
18607,SFA2-03,253,0,0,0,Sunfly,SF Artist/SFA2 - ABBA,03 DOES YOUR MOTHER KNOW-ABBA,Abba,Does Your Mother Know
25497,SFG058-03,254,0,0,0,Sunfly,SFGD Gold/050/SFGD058 - ABBA Volume 2,SFG058-03 - ABBA - Does Your Mother Know,Abba,Does Your Mother Know
1754,SC1722-05,255,0,0,0,Sound Choice,SC1000/1700/SC1722,SC1722-05 - Abba - Fernando,Abba,Fernando
17434,SC8861-12,256,0,0,0,Sound Choice,SC8000/8850/Sc8861,FERNANDO - ABBA - SC8861-12,Abba,Fernando
19692,SF071-15,257,0,0,0,Sunfly,SF Hits/050/SF 071,SF071-15 - Abba - Fernando,Abba,Fernando
18602,SFA1-13,258,0,0,0,Sunfly,SF Artist/SFA1 - ABBA,13 FERNANDO-ABBA,Abba,Fernando
24761,SFG011-13,259,0,0,0,Sunfly,SFGD Gold/000/SFGD011 - ABBA Volume 1,SFG011-13 - ABBA - Fernando,Abba,Fernando
18562,SFLY019-05,260,0,0,0,Sunfly,SF Arbiter/FLY019,FLY019-05 - Abba - Fernando,Abba,Fernando
25507,SFG058-13,261,0,0,0,Sunfly,SFGD Gold/050/SFGD058 - ABBA Volume 2,SFG058-13 - ABBA - Gimme Gimme Gimme,Abba,Gimme Gimme Gimme
18617,SFA2-13,262,0,0,0,Sunfly,SF Artist/SFA2 - ABBA,13 GIMME GIMME GIMME (A MAN AFTER MIDNIGHT)-ABBA,Abba,Gimme Gimme Gimme (A Man After Midnight)
18616,SFA2-12,263,0,0,0,Sunfly,SF Artist/SFA2 - ABBA,12 HAPPY NEW YEAR-ABBA,Abba,Happy New Year
25506,SFG058-12,264,0,0,0,Sunfly,SFGD Gold/050/SFGD058 - ABBA Volume 2,SFG058-12 - ABBA - Happy New Year,Abba,Happy New Year
28908,SFMW929-05,265,0,0,0,Sunfly,SFMW Most Wanted/900/SFMW929,SFMW929-05 - Abba - Hasta Manana,Abba,Hasta Manana
18614,SFA2-10,266,0,0,0,Sunfly,SF Artist/SFA2 - ABBA,10 HEAD OVER HEELS-ABBA,Abba,Head Over Heels
25504,SFG058-10,267,0,0,0,Sunfly,SFGD Gold/050/SFGD058 - ABBA Volume 2,SFG058-10 - ABBA - Head Over Heels,Abba,Head Over Heels
18613,SFA2-09,268,0,0,0,Sunfly,SF Artist/SFA2 - ABBA,09 HONEY HONEY-ABBA,Abba,Honey Honey
25503,SFG058-09,269,0,0,0,Sunfly,SFGD Gold/050/SFGD058 - ABBA Volume 2,SFG058-09 - ABBA - Honey Honey,Abba,Honey Honey
18594,SFA1-05,270,0,0,0,Sunfly,SF Artist/SFA1 - ABBA,05 I DO I DO I DO I DO I DO-ABBA,Abba,I Do I Do I Do I Do I Do
24753,SFG011-05,271,0,0,0,Sunfly,SFGD Gold/000/SFGD011 - ABBA Volume 1,SFG011-05 - ABBA - I Do I Do I Do I Do I Do,Abba,I Do I Do I Do I Do I Do
19753,SF076-01,272,0,0,0,Sunfly,SF Hits/050/SF 076,SF076-01 - Abba - I Have A Dream,Abba,I Have A Dream
18601,SFA1-12,273,0,0,0,Sunfly,SF Artist/SFA1 - ABBA,12 I HAVE A DREAM-ABBA,Abba,I Have A Dream
24760,SFG011-12,274,0,0,0,Sunfly,SFGD Gold/000/SFGD011 - ABBA Volume 1,SFG011-12 - ABBA - I Have A Dream,Abba,I Have A Dream
18985,SF022-01,275,0,0,0,Sunfly,SF Hits/000/SF 022,SF022-01 - KNOWING ME KNOWING YOU - ABBA,Abba,Knowing Me Knowing You
24750,SFG011-02,276,0,0,0,Sunfly,SFGD Gold/000/SFGD011 - ABBA Volume 1,SFG011-02 - ABBA - Knowing Me Knowing You,Abba,Knowing Me Knowing You
18561,SFLY019-04,277,0,0,0,Sunfly,SF Arbiter/FLY019,FLY019-04 - Abba - Knowing Me Knowing You,Abba,Knowing Me Knowing You
1757,SC1722-08,278,0,0,0,Sound Choice,SC1000/1700/SC1722,"SC1722-08 - Abba - Knowing Me, Knowing You",Abba,"Knowing Me, Knowing You"
18591,SFA1-02,279,0,0,0,Sunfly,SF Artist/SFA1 - ABBA,"02 KNOWING ME, KNOWING YOU-ABBA",Abba,"Knowing Me, Knowing You"
25501,SFG058-07,280,0,0,0,Sunfly,SFGD Gold/050/SFGD058 - ABBA Volume 2,SFG058-07 - ABBA - Lay All Your Love On Me,Abba,Lay All Your Love On Me
18611,SFA2-07,281,0,0,0,Sunfly,SF Artist/SFA2 - ABBA,07 LAY YOUR LOVE ON ME-ABBA,Abba,Lay Your Love On Me
19082,SF028-08,282,0,0,0,Sunfly,SF Hits/000/SF 028,sf028-08 - abba - mama mia,Abba,Mama Mia
1755,SC1722-06,283,0,0,0,Sound Choice,SC1000/1700/SC1722,SC1722-06 - Abba - Mamma Mia,Abba,Mamma Mia
18612,SFA2-08,284,0,0,0,Sunfly,SF Artist/SFA2 - ABBA,08 MAMMA MIA-ABBA,Abba,Mamma Mia
25328,SFG047-08,285,0,0,0,Sunfly,SFGD Gold/000/SFGD047 - Party Hits,SFG047-08 - ABBA - Mamma Mia,Abba,Mamma Mia
25502,SFG058-08,286,0,0,0,Sunfly,SFGD Gold/050/SFGD058 - ABBA Volume 2,SFG058-08 - ABBA - Mamma Mia,Abba,Mamma Mia
18563,SFLY019-06,287,0,0,0,Sunfly,SF Arbiter/FLY019,FLY019-06 - Abba - Mamma Mia,Abba,Mamma Mia
18600,SFA1-11,288,0,0,0,Sunfly,SF Artist/SFA1 - ABBA,11 MONEY MONEY MONEY-ABBA,Abba,Money Money Money
24759,SFG011-11,289,0,0,0,Sunfly,SFGD Gold/000/SFGD011 - ABBA Volume 1,SFG011-11 - ABBA - Money Money Money,Abba,Money Money Money
18564,SFLY019-07,290,0,0,0,Sunfly,SF Arbiter/FLY019,FLY019-07 - Abba - Money Money Money,Abba,Money Money Money
24752,SFG011-04,291,0,0,0,Sunfly,SFGD Gold/000/SFGD011 - ABBA Volume 1,"SFG011-04 - ABBA - Name Of The Game, The",Abba,"Name Of The Game, The"
18604,SFA1-15,292,0,0,0,Sunfly,SF Artist/SFA1 - ABBA,15 ONE OF US-ABBA,Abba,One Of Us
24763,SFG011-15,293,0,0,0,Sunfly,SFGD Gold/000/SFGD011 - ABBA Volume 1,SFG011-15 - ABBA - One Of Us,Abba,One Of Us
18592,SFA1-03,294,0,0,0,Sunfly,SF Artist/SFA1 - ABBA,03 RING RING-ABBA,Abba,Ring Ring
24751,SFG011-03,295,0,0,0,Sunfly,SFGD Gold/000/SFGD011 - ABBA Volume 1,SFG011-03 - ABBA - Ring Ring,Abba,Ring Ring
18599,SFA1-10,296,0,0,0,Sunfly,SF Artist/SFA1 - ABBA,10 ROCK ME-ABBA,Abba,Rock Me
24758,SFG011-10,297,0,0,0,Sunfly,SFGD Gold/000/SFGD011 - ABBA Volume 1,SFG011-10 - ABBA - Rock Me,Abba,Rock Me
18609,SFA2-05,298,0,0,0,Sunfly,SF Artist/SFA2 - ABBA,05 SO LONG-ABBA,Abba,So Long
25499,SFG058-05,299,0,0,0,Sunfly,SFGD Gold/050/SFGD058 - ABBA Volume 2,SFG058-05 - ABBA - So Long,Abba,So Long
18597,SFA1-08,300,0,0,0,Sunfly,SF Artist/SFA1 - ABBA,08 SOS-ABBA,Abba,Sos
24756,SFG011-08,301,0,0,0,Sunfly,SFGD Gold/000/SFGD011 - ABBA Volume 1,SFG011-08 - ABBA - SOS,Abba,Sos
18596,SFA1-07,302,0,0,0,Sunfly,SF Artist/SFA1 - ABBA,07 SUMMER NIGHT CITY-ABBA,Abba,Summer Night City
24755,SFG011-07,303,0,0,0,Sunfly,SFGD Gold/000/SFGD011 - ABBA Volume 1,SFG011-07 - ABBA - Summer Night City,Abba,Summer Night City
19028,SF024-14,304,0,0,0,Sunfly,SF Hits/000/SF 024,sf024-14 - abba - super trouper,Abba,Super Trouper
18608,SFA2-04,305,0,0,0,Sunfly,SF Artist/SFA2 - ABBA,04 SUPER TROUPER-ABBA,Abba,Super Trouper
25498,SFG058-04,306,0,0,0,Sunfly,SFGD Gold/050/SFGD058 - ABBA Volume 2,SFG058-04 - ABBA - Super Trouper,Abba,Super Trouper
18560,SFLY019-03,307,0,0,0,Sunfly,SF Arbiter/FLY019,FLY019-03 - Abba - Super Trouper,Abba,Super Trouper
1751,SC1722-02,308,0,0,0,Sound Choice,SC1000/1700/SC1722,SC1722-02 - Abba - Take A Chance On Me,Abba,Take A Chance On Me
14435,SC8283-02,309,0,0,0,Sound Choice,SC8000/8250/SC8283,SC8283-02 - Abba - Take A Chance On Me,Abba,Take A Chance On Me
20088,SF098-09,310,0,0,0,Sunfly,SF Hits/050/SF 098,SF098-09 - ABBA - Take a chance on me,Abba,Take A Chance On Me
18605,SFA2-01,311,0,0,0,Sunfly,SF Artist/SFA2 - ABBA,01 TAKE A CHANCE ON ME-ABBA,Abba,Take A Chance On Me
25495,SFG058-01,312,0,0,0,Sunfly,SFGD Gold/050/SFGD058 - ABBA Volume 2,SFG058-01 - ABBA - Take A Chance On Me,Abba,Take A Chance On Me
19482,SF057-03,313,0,0,0,Sunfly,SF Hits/050/SF 057,SF057 - Karaoke Classics Vol. 57 - 03 Abba  Thank You for the Music,Abba,Thank You For The Music
18619,SFA2-15,314,0,0,0,Sunfly,SF Artist/SFA2 - ABBA,15 THANK YOU FOR THE MUSIC-ABBA,Abba,Thank You For The Music
25508,SFG058-15,315,0,0,0,Sunfly,SFGD Gold/050/SFGD058 - ABBA Volume 2,SFG058-15 - ABBA - Thank You For The Music,Abba,Thank You For The Music
18565,SFLY019-08,316,0,0,0,Sunfly,SF Arbiter/FLY019,FLY019-08 - Abba - Thank You For The Music,Abba,Thank You For The Music
18603,SFA1-14,317,0,0,0,Sunfly,SF Artist/SFA1 - ABBA,14 THE DAY BEFORE YOU CAME-ABBA,Abba,The Day Before You Came
1756,SC1722-07,318,0,0,0,Sound Choice,SC1000/1700/SC1722,SC1722-07 - Abba - The Name Of The Game,Abba,The Name Of The Game
20084,SF098-05,319,0,0,0,Sunfly,SF Hits/050/SF 098,SF098-05 - ABBA - The name of the game,Abba,The Name Of The Game
18593,SFA1-04,320,0,0,0,Sunfly,SF Artist/SFA1 - ABBA,04 THE NAME OF THE GAME-ABBA,Abba,The Name Of The Game
1750,SC1722-01,321,0,0,0,Sound Choice,SC1000/1700/SC1722,SC1722-01 - Abba - The Winner Takes It All,Abba,The Winner Takes It All
18615,SFA2-11,322,0,0,0,Sunfly,SF Artist/SFA2 - ABBA,11 THE WINNER TAKES IT ALL-ABBA,Abba,The Winner Takes It All
18598,SFA1-09,323,0,0,0,Sunfly,SF Artist/SFA1 - ABBA,09 VOULEZ VOUS-ABBA,Abba,Voulez Vous
24757,SFG011-09,324,0,0,0,Sunfly,SFGD Gold/000/SFGD011 - ABBA Volume 1,SFG011-09 - ABBA - Voulez Vous,Abba,Voulez Vous
1753,SC1722-04,325,0,0,0,Sound Choice,SC1000/1700/SC1722,SC1722-04 - Abba - Waterloo,Abba,Waterloo
19027,SF024-13,326,0,0,0,Sunfly,SF Hits/000/SF 024,sf024-13 - waterloo - abba,Abba,Waterloo
18610,SFA2-06,327,0,0,0,Sunfly,SF Artist/SFA2 - ABBA,06 WATERLOO-ABBA,Abba,Waterloo
24326,SFD7011-02,328,0,0,0,Sunfly,SFD Decades/SFD7011,SFD7011-02 - Abba - Waterloo,Abba,Waterloo
25500,SFG058-06,329,0,0,0,Sunfly,SFGD Gold/050/SFGD058 - ABBA Volume 2,SFG058-06 - ABBA - Waterloo,Abba,Waterloo
18559,SFLY019-02,330,0,0,0,Sunfly,SF Arbiter/FLY019,FLY019-02 - Abba - Waterloo,Abba,Waterloo
19122,SF031-03,331,0,0,0,Sunfly,SF Hits/000/SF 031,SF031-03 - WINNER TAKES IT ALL - ABBA,Abba,Winner Takes It All
25505,SFG058-11,332,0,0,0,Sunfly,SFGD Gold/050/SFGD058 - ABBA Volume 2,SFG058-11 - ABBA - Winner Takes It All,Abba,Winner Takes It All
18558,SFLY019-01,333,0,0,0,Sunfly,SF Arbiter/FLY019,FLY019-01 - Abba - Winner Takes It All,Abba,Winner Takes It All
25336,SFG047-16,334,0,0,1,Sunfly,SFGD Gold/000/SFGD047 - Party Hits,"SFG047-16 - Abbot, Russ - Atmosphere","Abbot, Russ",Atmosphere
19845,SF082-03,335,0,0,0,Sunfly,SF Hits/050/SF 082,SF082-03 - ALL OF MY HEART - ABC,Abc,All Of My Heart
27000,SFMW803-09,336,0,0,0,Sunfly,SFMW Most Wanted/800/SFMW803,09 POISON ARROW-ABC,Abc,Poison Arrow
20306,SF111-02,337,0,0,0,Sunfly,SF Hits/100/SF 111,Sf111 - 02 ABC  The Look Of Love,Abc,The Look Of Love
26972,SFMW801-11,338,0,0,0,Sunfly,SFMW Most Wanted/800/SFMW801,11 WHEN SMOKEY SINGS-ABC,Abc,When Smokey Sings
19200,SF036-06,339,0,0,1,Sunfly,SF Hits/000/SF 036,"SF036-06 - Rush Rush - Abdul, Paula","Abdul, Paula",Rush Rush
18665,SF001-01,340,0,0,1,Sunfly,SF Hits/000/SF 001,"sf001-01 - abdul, paula - straight up","Abdul, Paula",Straight Up
21873,SF211-10,341,0,0,0,Sunfly,SF Hits/200/SF 211,sf211-10 abs - 7 ways,Abs,7 Ways
21836,SF209-05,342,0,0,0,Sunfly,SF Hits/200/SF 209,SF 209-05 - Little Miss Perfect - ABS,Abs,Little Miss Perfect
21625,SF195-17,343,0,0,0,Sunfly,SF Hits/150/SF 195,SF195-17-What You Got-Abs,Abs,What You Got
28951,SFMW932-01,344,0,0,0,Sunfly,SFMW Most Wanted/900/SFMW932,SFMW932-01 - AC DC - Big Gun,Ac Dc,Big Gun
27205,SFMW817-04,345,0,0,0,Sunfly,SFMW Most Wanted/800/SFMW817,04 FOR THOSE ABOUT TO ROCK-AC DC,Ac Dc,For Those About To Rock
27913,SFMW863-08,346,0,0,0,Sunfly,SFMW Most Wanted/850/SFMW863,08 HELL'S BELLS-AC DC,Ac Dc,Hell's Bells
27024,SFMW805-03,347,0,0,0,Sunfly,SFMW Most Wanted/800/SFMW805,03 THUNDERSTRUCK-AC DC,Ac Dc,Thunderstruck
3007,SC2142-03,348,0,0,0,Sound Choice,SC2000/2100/SC2142 HeadBangers Hits Vol.1,BACK IN BLACK - AC-DC - SC2142-03,Ac-dc,Back In Black
3982,SC2265-08,349,0,0,0,Sound Choice,SC2000/2250/SC2265 Hits Of ACDC Vol.1,DIRTY DEEDS DONE DIRT CHEAP - AC-DC - SC2265-08,Ac-dc,Dirty Deeds Done Dirt Cheap
12782,SC7578-07,350,0,0,0,Sound Choice,SC7000/7550/SC7578,SC7578 - 07 - Dirty Deeds Done Dirt Cheap - Ac-Dc,Ac-dc,Dirty Deeds Done Dirt Cheap
3983,SC2265-03,351,0,0,0,Sound Choice,SC2000/2250/SC2265 Hits Of ACDC Vol.1,HARD AS A ROCK - AC-DC - SC2265-03,Ac-dc,Hard As A Rock
3984,SC2265-07,352,0,0,0,Sound Choice,SC2000/2250/SC2265 Hits Of ACDC Vol.1,HAVE A DRINK ON ME - AC-DC - SC2265-07,Ac-dc,Have A Drink On Me
